location_id,shelter_id,shelter_name,address_1,city,county_parish,state,zip,shelter_status_code,assigned_geo_level,loc_id,tract_loc_id,county_loc_id,state_loc_id,latitude,longitude,state_contains_point,county_contains_point,nearest_county_loc_id,nearest_county_distance_deg,geo_classification
nss_shelters-138895,138895,Kamiloiki Elementary,7788 Hawaii Kai Dr,HONOLULU,HONOLULU,HI,96825.0,CLOSED,state,USA-HI,,,USA-HI,21.29294445,-157.68287729,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-337735,337735,Kamiloiki Elementary Medical Shelter,7788 Hawaii Kai Dr.,HONOLULU,HONOLULU,HI,96825.0,CLOSED,state,USA-HI,,,USA-HI,21.29294445,-157.68287729,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-338101,338101,Kapaolono Community Park,701 11th Avenue,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.27551559,-157.80451959,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138849,138849,Kapiolani Community College,4303 Diamond Head Rd,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.26788034,-157.80020284,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138760,138760,Kauai High,3577 Lala Rd,LIHUE,KAUAI,HI,96766.0,CLOSED,state,USA-HI,,,USA-HI,21.95953992,-159.35990603,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-337744,337744,Kauai High Medical Shelter,3577 Lala Rd.,LIHUE,KAUAI,HI,96766.0,CLOSED,state,USA-HI,,,USA-HI,21.95953992,-159.35990603,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-353032,353032,Kauai Veterans Center,3215 Kapule Hwy.,LIHUE,KAUAI,HI,96766.0,CLOSED,state,USA-HI,,,USA-HI,21.977403,-159.35711,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-335442,335442,Kauai War Memorial Convention Hall,4191 Hardy St,LIHUE,KAUAI,HI,96766.0,CLOSED,state,USA-HI,,,USA-HI,21.97472048,-159.36281983,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-138707,138707,Keolu Elementary,1416 Keolu Dr,KAILUA,HONOLULU,HI,96734.0,CLOSED,state,USA-HI,,,USA-HI,21.37136533,-157.73466924,True,False,USA-HI-003,0.0013876856713324367,inside_state_near_county_edge
nss_shelters-345550,345550,Kilauea District Park,4109 Kilauea Ave,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.2848739,-157.79216,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-328400,328400,Kilohana Community Center,334-A1 Kamehameha V Hwy,KUALAPUU,MAUI,HI,96757.0,CLOSED,state,USA-HI,,,USA-HI,21.15667918,-156.73898486,True,True,USA-HI-009,0.0,runtime_missed_county_containment
nss_shelters-346248,346248,Kilohana Elementary School,7253 Kamehameha V Hwy,KAUNAKAKAI,MAUI,HI,96748.0,CLOSED,state,USA-HI,,,USA-HI,21.05615295,-156.84087238,False,False,USA-HI-009,0.0031876724329808702,outside_state_but_near_claimed_state_county
nss_shelters-138761,138761,King Kaumualii Elementary,4380 Hanamaulu Rd,LIHUE,KAUAI,HI,96766.0,CLOSED,state,USA-HI,,,USA-HI,21.99572864,-159.35013939,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-342969,342969,King Kaumualii Elementary Medical Shelter,4380 Hanamaulu Rd.,LIHUE,KAUAI,HI,96766.0,CLOSED,state,USA-HI,,,USA-HI,21.9959111,-159.3515402,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-342141,342141,Koko Head District Park,423 Kaumakani St.,HONOLULU,HONOLULU,HI,96825.0,CLOSED,state,USA-HI,,,USA-HI,21.279452,-157.692089,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138750,138750,Koloa Elementary,3223 Poipu Rd,KOLOA,KAUAI,HI,96756.0,CLOSED,state,USA-HI,,,USA-HI,21.87568714,-159.44808455,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-342982,342982,Koloa Elementary Medical Shelter,3223 Poipu Rd.,KOLOA,KAUAI,HI,96756.0,CLOSED,state,USA-HI,,,USA-HI,21.8786358,-159.4606515,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-138898,138898,Kuhio Elementary School,2759 South King St.,HONOLULU,HONOLULU,HI,96826.0,CLOSED,state,USA-HI,,,USA-HI,21.29026447,-157.8192235,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-340443,340443,Lahaina Christian Fellowship,4275 Hine Way,LAHAINA,MAUI,HI,96761.0,CLOSED,state,USA-HI,,,USA-HI,20.9688108,-156.67652694,True,True,USA-HI-009,0.0,runtime_missed_county_containment
nss_shelters-138755,138755,Lahaina Civic Center,1840 Honoapiilani Hwy,Lahaina,MAUI,HI,96761.0,CLOSED,state,USA-HI,,,USA-HI,20.90566041,-156.68632056,True,True,USA-HI-009,0.0,runtime_missed_county_containment
nss_shelters-138850,138850,Liholiho Elementary,3430 Maunaloa Ave,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.2782855,-157.80591353,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-337972,337972,Liholiho Elementary Medical Shelter,3430 Maunaloa Ave.,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.2782855,-157.80591353,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138899,138899,Lunalilo Elementary,810 Pumehana St,HONOLULU,HONOLULU,HI,96826.0,CLOSED,state,USA-HI,,,USA-HI,21.29238687,-157.83241655,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-341471,341471,Maunaloa Elementary School,128 Maunaloa Hwy,MAUNALOA,MAUI,HI,96770.0,CLOSED,state,USA-HI,,,USA-HI,20.134239,-157.212268,False,False,USA-HI-009,0.6470423975929162,outside_claimed_state_far_away
nss_shelters-339677,339677,McCully District Parks & Recreation,831 Pumehana Street,Honolulu,HONOLULU,HI,96826.0,CLOSED,state,USA-HI,,,USA-HI,21.29267465,-157.83229964,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-333698,333698,POLYNESIAN CULTURAL CENTER,55-370 KAMEHAMEAH HIGHWAY,LAIE,HONOLULU,HI,96762.0,CLOSED,state,USA-HI,,,USA-HI,21.64469627,-157.91986663,True,False,USA-HI-003,0.010764755081100436,inside_state_far_from_any_county
nss_shelters-349868,349868,Paia Community Center,252 Hana Highway,PAIA,MAUI,HI,96779.0,CLOSED,state,USA-HI,,,USA-HI,20.9184208,-156.3777981,True,True,USA-HI-009,0.0,runtime_missed_county_containment
nss_shelters-342738,342738,Paki Community Park,3503 Leahi Ave,HONOLULU,HONOLULU,HI,96815.0,CLOSED,state,USA-HI,,,USA-HI,21.2736115,-157.81613,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-342450,342450,Petrie Community Park,1039 20th Ave,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.2761829,-157.7917477,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138817,138817,Pope Elementary,41-133 Huli St,WAIMANALO,HONOLULU,HI,96795.0,CLOSED,state,USA-HI,,,USA-HI,21.32862055,-157.69344432,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-343366,343366,Pope Elementary Medical Shelter,41-133 Huli St.,WAIMANALO,HONOLULU,HI,96795.0,CLOSED,state,USA-HI,,,USA-HI,21.328188,-157.694989,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-354647,354647,Pu'ula Church,14-3469 Holiday Road,PAHOA,HAWAII,HI,96778.0,CLOSED,state,USA-HI,,,USA-HI,19.0,-154.0,False,False,USA-HI-001,0.9533853529651083,outside_claimed_state_far_away
nss_shelters-339690,339690,Sacred Heart School of Maria Lanakila Church,239 Dickenson St,LAHAINA,MAUI,HI,96761.0,CLOSED,state,USA-HI,,,USA-HI,20.8750385,-156.67582547,True,False,USA-HI-009,0.00590623814900588,inside_state_near_county_edge
nss_shelters-333952,333952,Sunset Beach Christian Church,59-578 Kamehameha Hwy,HALEIWA,HONOLULU,HI,96712.0,CLOSED,state,USA-HI,,,USA-HI,21.65475969,-158.05949537,False,False,USA-HI-003,0.002514176720324519,outside_state_but_near_claimed_state_county
nss_shelters-331643,331643,Sunset Beach Recreation Center,59-540 Kamehameha Hwy,Haleiwa,HONOLULU,HI,96712.0,CLOSED,state,USA-HI,,,USA-HI,21.65721484,-158.05802048,False,False,USA-HI-003,0.0029795699357887777,outside_state_but_near_claimed_state_county
nss_shelters-138730,138730,Waiahole Elementary,48-215 Waiahole Valley Rd,KANEOHE,HONOLULU,HI,96744.0,CLOSED,state,USA-HI,,,USA-HI,21.48255751,-157.85042098,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-338213,338213,Waiahole Elementary Medical Shelter,48-215 Waiahole Valley Rd.,KANEOHE,HONOLULU,HI,96744.0,CLOSED,state,USA-HI,,,USA-HI,21.48255751,-157.85042098,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138837,138837,Waialae Elementary,1045 19th St,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.27642108,-157.79277589,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-338218,338218,Waialae Elementary Medical Shelter,1045  19th St.,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.27637894,-157.79271149,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138841,138841,Waikiki Elementary,3710 Leahi Ave,HONOLULU,HONOLULU,HI,96815.0,CLOSED,state,USA-HI,,,USA-HI,21.26844692,-157.8151046,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-362519,362519,Waiola Church-emergency,535 Wainee St,LAHAINA,MAUI,HI,96761.0,CLOSED,state,USA-HI,,,USA-HI,20.86975,-156.67337,True,False,USA-HI-009,0.00686971552371475,inside_state_near_county_edge
nss_shelters-340587,340587,Waioli Huiia Church,5-5393A Kuhio Highway,HANALEI,Kauai,HI,96714.0,CLOSED,state,USA-HI,,,USA-HI,22.21310936,-159.54382234,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-337790,337790,West Maui Senior Center,788 Pauoa St,LAHAINA,MAUI,HI,96761.0,CLOSED,state,USA-HI,,,USA-HI,20.87804223,-156.67368509,True,False,USA-HI-009,0.0024428003719364636,inside_state_near_county_edge
nss_shelters-138851,138851,Wheeler Middle Medical Shelter,2 Wheeler Army Airfield,WAHIAWA,HONOLULU,HI,96786.0,CLOSED,state,USA-HI,,,USA-HI,21.2824044,-157.79828728,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138762,138762,Wilcox Elementary,4319 Hardy St,LIHUE,KAUAI,HI,96766.0,CLOSED,state,USA-HI,,,USA-HI,21.97659107,-159.36554478,True,True,USA-HI-007,0.0,runtime_missed_county_containment
nss_shelters-343359,343359,Wilson Community Park,4901 Kilauea Ave,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.281869,-157.784375,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138842,138842,Wilson Elementary,4945 Kilauea Ave,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.28182883,-157.78522913,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-138840,138840,Wilson Elementary Medical Shelter,4945 Kilauea Ave,HONOLULU,HONOLULU,HI,96816.0,CLOSED,state,USA-HI,,,USA-HI,21.27294353,-157.81728996,True,True,USA-HI-003,0.0,runtime_missed_county_containment
nss_shelters-353939,353939,Windward Retreat Center,51-030 Kuamalani Rd,KAAAWA,HONOLULU,HI,96730.0,CLOSED,state,USA-HI,,,USA-HI,21.5572221,-157.8536111,False,False,USA-HI-003,0.005413689657179372,outside_state_but_near_claimed_state_county
nss_shelters-120049,120049,Atherton Hough Elementary School,1084 SEA ST,QUINCY,NORFOLK,MA,2169.0,CLOSED,state,USA-MA,,,USA-MA,42.26808395,-70.95575914,False,True,USA-MA-021,0.0,runtime_missed_county_containment
nss_shelters-120012,120012,Bentley Elementary School,25 MEMORIAL DR,SALEM,ESSEX,MA,1970.0,CLOSED,state,USA-MA,,,USA-MA,42.52864452,-70.87997328,False,True,USA-MA-009,0.0,runtime_missed_county_containment
nss_shelters-119916,119916,Chilmark Community Center,520 SOUTH RD,CHILMARK,DUKES,MA,2535.0,CLOSED,state,USA-MA,,,USA-MA,41.34081099,-70.80524861,True,True,USA-MA-007,0.0,runtime_missed_county_containment
nss_shelters-337524,337524,Doran Elementary School,101 Fountain Street,FALL RIVER,BRISTOL,MA,2721.0,CLOSED,state,USA-MA,,,USA-MA,41.69958652,-71.1648785,True,True,USA-MA-005,0.0,runtime_missed_county_containment
nss_shelters-119700,119700,Harbor House Rehabilitation And Nursing Center,11 CONDITO RD,HINGHAM,PLYMOUTH,MA,2043.0,CLOSED,state,USA-MA,,,USA-MA,42.25190515,-70.90668314,True,True,USA-MA-021,0.0,runtime_missed_county_containment
nss_shelters-119641,119641,John Eliot Elementary School,16 CHARTER ST,BOSTON,SUFFOLK,MA,2113.0,CLOSED,state,USA-MA,,,USA-MA,42.36646978,-71.05336256,False,False,USA-MA-025,0.00029014036890041427,outside_state_but_near_claimed_state_county
nss_shelters-347367,347367,Jonathan Elementary School,290 Castle Road,NAHANT,ESSEX,MA,1908.0,CLOSED,state,USA-MA,,,USA-MA,42.4212467,-70.933575,True,False,USA-MA-009,0.03207292088893277,inside_state_far_from_any_county
nss_shelters-337523,337523,Lord Community School,151 Amity Street,FALL RIVER,BRISTOL,MA,2724.0,CLOSED,state,USA-MA,,,USA-MA,41.67320941,-71.16916826,True,True,USA-MA-005,0.0,runtime_missed_county_containment
nss_shelters-119557,119557,MANCHESTER ESSEX JUNIOR - SENIOR HIGH SCHOOL,36 LINCOLN ST,MANCHESTER,ESSEX,MA,1944.0,CLOSED,state,USA-MA,,,USA-MA,42.58086815,-70.76667669,True,True,USA-MA-009,0.0,runtime_missed_county_containment
nss_shelters-119556,119556,Manchester-Essex Regional High School,36 LINCOLN ST,MANCHESTER,ESSEX,MA,1944.0,CLOSED,state,USA-MA,,,USA-MA,42.58086815,-70.76667669,True,True,USA-MA-009,0.0,runtime_missed_county_containment
nss_shelters-119550,119550,Marblehead Veterans Middle School,217 Pleasant Street,MARBLEHEAD,ESSEX,MA,1945.0,CLOSED,state,USA-MA,,,USA-MA,42.49768086,-70.86072779,True,True,USA-MA-009,0.0,runtime_missed_county_containment
nss_shelters-361720,361720,Matthew J. Kuss Middle School,52 Globe Mills Ave,FALL RIVER,BRISTOL,MA,2724.0,CLOSED,state,USA-MA,,,USA-MA,41.6927192,-71.1805985,True,True,USA-MA-005,0.0,runtime_missed_county_containment
nss_shelters-333354,333354,Nantucket Fairgrounds,2 Fairgrounds Road,NANTUCKET,NANTUCKET,MA,2554.0,CLOSED,state,USA-MA,,,USA-MA,41.25944033,-70.0973113,True,True,USA-MA-019,0.0,runtime_missed_county_containment
nss_shelters-119462,119462,Nantucket High School,10 Surfside Rd,NANTUCKET,NANTUCKET,MA,2554.0,CLOSED,state,USA-MA,,,USA-MA,41.2556452,-70.09338126,True,True,USA-MA-019,0.0,runtime_missed_county_containment
nss_shelters-119451,119451,Nazzaro Community Center,30 N BENNET ST,BOSTON,SUFFOLK,MA,2113.0,CLOSED,state,USA-MA,,,USA-MA,42.36537261,-71.05433383,False,True,USA-MA-025,0.0,runtime_missed_county_containment
nss_shelters-119416,119416,North Shore Community Baptist Church,9 HART ST,BEVERLY,ESSEX,MA,1915.0,CLOSED,state,USA-MA,,,USA-MA,42.56584947,-70.81329754,True,True,USA-MA-009,0.0,runtime_missed_county_containment
nss_shelters-119401,119401,Oak Bluffs Elementary School,50 Trade Winds Road,Oak Bluff,DUKES,MA,2557.0,CLOSED,state,USA-MA,,,USA-MA,41.44244138,-70.57376927,True,True,USA-MA-007,0.0,runtime_missed_county_containment
nss_shelters-119402,119402,Oak Bluffs Elementary School,50 Tradewinds Road,OAK BLUFFS,DUKES,MA,2557.0,CLOSED,state,USA-MA,,,USA-MA,41.44556736,-70.57064437,True,True,USA-MA-007,0.0,runtime_missed_county_containment
nss_shelters-119352,119352,Perry Elementary School,745 E. 7TH ST,BOSTON,SUFFOLK,MA,2127.0,CLOSED,state,USA-MA,,,USA-MA,42.33237648,-71.03048381,True,True,USA-MA-025,0.0,runtime_missed_county_containment
nss_shelters-349533,349533,Pilgrim United Church,635 Purchase Street,NEW BEDFORD,BRISTOL,MA,2740.0,CLOSED,state,USA-MA,,,USA-MA,41.632657,-70.925821,True,True,USA-MA-005,0.0,runtime_missed_county_containment
nss_shelters-119125,119125,Village School,93 Village Street,MARBLEHEAD,ESSEX,MA,1945.0,CLOSED,state,USA-MA,,,USA-MA,42.50258217,-70.86669029,True,True,USA-MA-009,0.0,runtime_missed_county_containment
nss_shelters-119113,119113,Wampanoag Tribe Headquarters,20 BLACK BROOK RD,CHILMARK,DUKES,MA,2535.0,CLOSED,state,USA-MA,,,USA-MA,41.33234837,-70.79958288,True,True,USA-MA-007,0.0,runtime_missed_county_containment
nss_shelters-361731,361731,Warming Center - St. Andrews Episcopal Church,51 Winter St,EDGARTOWN,DUKES,MA,2539.0,CLOSED,state,USA-MA,,,USA-MA,41.39111,-70.513287,True,True,USA-MA-007,0.0,runtime_missed_county_containment
nss_shelters-115370,115370,ATLANTIC UNITED METHODIST CHURCH,105 4TH ST & BALTIMORE AVE,OCEAN CITY,WORCESTER,MD,21842.0,CLOSED,state,USA-MD,,,USA-MD,38.3699501,-75.09335962,False,False,USA-MD-047,0.01660788604902778,outside_state_but_near_claimed_state_county
nss_shelters-115207,115207,Allan Whatley Parish Hall,607 CHURCH STREET,CAMBRIDGE,DORCHESTER,MD,21613.0,CLOSED,state,USA-MD,,,USA-MD,38.57229309,-76.0765977,True,True,USA-MD-019,0.0,runtime_missed_county_containment
nss_shelters-115424,115424,CHARLESTOWN FIRE COMPANY,307 MARKET ST,CHARLESTOWN,CECIL,MD,21914.0,CLOSED,state,USA-MD,,,USA-MD,39.57363421,-75.97644021,True,True,USA-MD-015,0.0,runtime_missed_county_containment
nss_shelters-115423,115423,Charlestown Elementary School,550 BALTIMORE ST,CHARLESTOWN,CECIL,MD,21914.0,CLOSED,state,USA-MD,,,USA-MD,39.57354428,-75.98272647,True,True,USA-MD-015,0.0,runtime_missed_county_containment
nss_shelters-115356,115356,DEAL ISLAND ELEMENTARY SCHOOL,23275 LOLA WHEATLEY RD,DEAL ISLAND,SOMERSET,MD,21821.0,CLOSED,state,USA-MD,,,USA-MD,38.15784053,-75.94735613,False,False,USA-MD-039,0.02680862417575834,outside_state_but_near_claimed_state_county
nss_shelters-115357,115357,EWELL ELEMENTARY SCHOOL,4005 SMITH ISLAND RD,EWELL,SOMERSET,MD,21824.0,CLOSED,state,USA-MD,,,USA-MD,37.98911873,-76.04020214,False,False,USA-MD-039,0.1664793870284906,outside_state_but_near_claimed_state_county
nss_shelters-115206,115206,First Baptist Church Of Cambridge,501 GLENBURN AVE.,CAMBRIDGE,DORCHESTER,MD,21613.0,CLOSED,state,USA-MD,,,USA-MD,38.57500005,-76.08727266,True,True,USA-MD-019,0.0,runtime_missed_county_containment
nss_shelters-115371,115371,First Presbyterian Church Of Ocean City,1301 PHILADELPHIA AVE,OCEAN CITY,WORCESTER,MD,21842.0,CLOSED,state,USA-MD,,,USA-MD,38.34369442,-75.08105721,True,False,USA-MD-047,0.01225226866521389,inside_state_far_from_any_county
nss_shelters-352396,352396,Fleming Recreation And Senior Center,641 Main Street,BALTIMORE,BALTIMORE,MD,21222.0,CLOSED,state,USA-MD,,,USA-MD,39.2350122,-76.5029955,False,False,USA-MD-510,0.0010536627850316015,outside_state_but_near_claimed_state_county
nss_shelters-115430,115430,Hack's Point Fire Department,1185 GLEBE RD,EARLEVILLE,CECIL,MD,21919.0,CLOSED,state,USA-MD,,,USA-MD,39.45406035,-75.89851396,True,True,USA-MD-015,0.0,runtime_missed_county_containment
nss_shelters-356864,356864,North Point Government Center,7701 Wise Avenue,DUNDALK,BALTIMORE,MD,21222.0,CLOSED,state,USA-MD,,,USA-MD,39.2632524,-76.4910093,True,True,USA-MD-510,0.0,runtime_missed_county_containment
nss_shelters-115373,115373,OCEAN CITY ELEMENTARY SCHOOL,12828 CENTER DR,OCEAN CITY,WORCESTER,MD,21842.0,CLOSED,state,USA-MD,,,USA-MD,38.34825399,-75.10840559,True,True,USA-MD-047,0.0,runtime_missed_county_containment
nss_shelters-115239,115239,Oxford Community Center,200 OXFORD RD (RT 333),OXFORD,TALBOT,MD,21654.0,CLOSED,state,USA-MD,,,USA-MD,38.68438459,-76.16802278,True,True,USA-MD-041,0.0,runtime_missed_county_containment
nss_shelters-115240,115240,Oxford Fire House,300 OXFORD RD,OXFORD,TALBOT,MD,21654.0,CLOSED,state,USA-MD,,,USA-MD,38.68451049,-76.16663783,True,True,USA-MD-041,0.0,runtime_missed_county_containment
nss_shelters-115126,115126,Patapsco High School,8100 Wise Avenue,DUNDALK,BALTIMORE,MD,21222.0,CLOSED,state,USA-MD,,,USA-MD,39.264843,-76.48986316,True,True,USA-MD-510,0.0,runtime_missed_county_containment
nss_shelters-358732,358732,Police Precinct - Southern District -,35 Stepneys Lane,EDGEWATER,ANNE ARUNDEL,MD,21037.0,CLOSED,state,USA-MD,,,USA-MD,39.2528858,-76.6171983,True,False,USA-MD-510,0.0031820451599847157,inside_state_near_county_edge
nss_shelters-115375,115375,Roland E. Powell Convention Center,4001 Coastal HWY (40TH ST),OCEAN CITY,WORCESTER,MD,21842.0,CLOSED,state,USA-MD,,,USA-MD,38.36739735,-75.07158822,False,False,USA-MD-047,0.02854240765212553,outside_state_but_near_claimed_state_county
nss_shelters-115372,115372,Saint Pauls By The Sea,302 N BALTIMORE AVE,OCEAN CITY,WORCESTER,MD,21842.0,CLOSED,state,USA-MD,,,USA-MD,38.33462926,-75.08459155,True,False,USA-MD-047,0.011831477078079768,inside_state_far_from_any_county
nss_shelters-115209,115209,Saint Pauls United Methodist Church,205 MARYLAND AVENUE,CAMBRIDGE,DORCHESTER,MD,21613.0,CLOSED,state,USA-MD,,,USA-MD,38.57027861,-76.07057225,True,True,USA-MD-019,0.0,runtime_missed_county_containment
nss_shelters-115355,115355,Saint Pauls United Methodist Church,9250 Deal Island Road  PO Box 54,DEAL ISLAND,SOMERSET,MD,21821.0,CLOSED,state,USA-MD,,,USA-MD,38.13956631,-75.94958645,False,False,USA-MD-039,0.04306152300038942,outside_state_but_near_claimed_state_county
nss_shelters-355187,355187,Saint Peters Lutheran Church,10301 Coastal Highway,OCEAN CITY,WORCESTER,MD,21842.0,CLOSED,state,USA-MD,,,USA-MD,38.3358442,-75.0853092,False,False,USA-MD-047,0.010760240658965553,outside_state_but_near_claimed_state_county
nss_shelters-115205,115205,Sandy Hill Elementary School,1503 GLASCOW RD,CAMBRIDGE,DORCHESTER,MD,21613.0,CLOSED,state,USA-MD,,,USA-MD,38.57929881,-76.08915224,True,True,USA-MD-019,0.0,runtime_missed_county_containment
nss_shelters-115262,115262,Tilghman Elementary School,21374 FOSTER AVENUE,TILGHMAN,TALBOT,MD,21671.0,CLOSED,state,USA-MD,,,USA-MD,38.7134237,-76.3419067,False,False,USA-MD-041,0.05836730780492776,outside_state_but_near_claimed_state_county
