location_id,shelter_id,shelter_name,address_1,city,county_parish,state,zip,shelter_status_code,assigned_geo_level,loc_id,tract_loc_id,county_loc_id,state_loc_id,latitude,longitude
nss_shelters-359784,359784,Cooling Center - New Utrecht Library,1743 86 St,BROOKLYN,KINGS,NY,11214,CLOSED,state,USA-NY,,,USA-NY,40.6079897,-74.0033984
nss_shelters-359720,359720,Cooling Center - O'Dwyer,2945 W 33 St,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.5739173,-73.9987812
nss_shelters-359649,359649,Cooling Center - Ocean Breeze Athletic Complex,625 Father Capodanno Blvd.,STATEN ISLAND,RICHMOND,NY,10305,CLOSED,state,USA-NY,,,USA-NY,40.583413,-74.0737244
nss_shelters-359974,359974,Cooling Center - Ocean Parkway NSC,1960 E7 St,BROOKLYN,KINGS,NY,11223,CLOSED,state,USA-NY,,,USA-NY,40.60283,-73.9653257
nss_shelters-360020,360020,Cooling Center - Ottendorfer Library,135 2 Av,MANHATTAN,NEW YORK,NY,10003,CLOSED,state,USA-NY,,,USA-NY,40.728924,-73.9876753
nss_shelters-359754,359754,Cooling Center - Poppenhusen Library,121-23 14 Av,QUEENS,QUEENS,NY,11356,CLOSED,state,USA-NY,,,USA-NY,40.7859961,-73.8459825
nss_shelters-359980,359980,Cooling Center - Risa Neighborhood NSC,546 Main St,ROOSEVELT ISLAND,NEW YORK,NY,10044,CLOSED,state,USA-NY,,,USA-NY,40.7617544,-73.9496385
nss_shelters-359978,359978,Cooling Center - Roosevelt Island Library,524 Main St,NY CITY,NEW YORK,NY,10044,CLOSED,state,USA-NY,,,USA-NY,40.7612182,-73.9502064
nss_shelters-359886,359886,Cooling Center - Rutgers,200 Madison St,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7121859,-73.9906981
nss_shelters-359773,359773,Cooling Center - Ryder Library,5902 23 Av,BROOKLYN,KINGS,NY,11204,CLOSED,state,USA-NY,,,USA-NY,40.6159251,-73.9759804
nss_shelters-359597,359597,Cooling Center - Selfhelp Clearview NSC,208-11 26 Av,QUEENS,QUEENS,NY,11360,CLOSED,state,USA-NY,,,USA-NY,40.7766163,-73.7837033
nss_shelters-359977,359977,Cooling Center - Sephardic Multi Service NSC,485 Kings Hwy,BROOKLYN,KINGS,NY,11223,CLOSED,state,USA-NY,,,USA-NY,40.604498,-73.971525
nss_shelters-359923,359923,Cooling Center - Sheepshead/Nostrand,3679 Nostrand Av,BROOKLYN,KINGS,NY,11229,CLOSED,state,USA-NY,,,USA-NY,40.5942664,-73.9403421
nss_shelters-359686,359686,Cooling Center - Shore Hill NSC,9000 Shore Rd,BROOKLYN,KINGS,NY,11209,CLOSED,state,USA-NY,,,USA-NY,40.6219312,-74.0396734
nss_shelters-360023,360023,Cooling Center - Sirovich NSC,331 E 12 St,MANHATTAN,NEW YORK,NY,10003,CLOSED,state,USA-NY,,,USA-NY,40.7305757,-73.9843112
nss_shelters-359688,359688,Cooling Center - South Beach,155 Norway Av,STATEN ISLAND,RICHMOND,NY,10305,CLOSED,state,USA-NY,,,USA-NY,40.5944682,-74.078616
nss_shelters-359691,359691,Cooling Center - South Beach Library,21-15 Robin Rd,STATEN ISLAND,RICHMOND,NY,10305,CLOSED,state,USA-NY,,,USA-NY,40.5957942,-74.0630226
nss_shelters-360013,360013,Cooling Center - Tompkins Square Library,331 E 10 St,MANHATTAN,NEW YORK,NY,10009,CLOSED,state,USA-NY,,,USA-NY,40.7272833,-73.9804103
nss_shelters-359958,359958,Cooling Center - Webster Library,1465 York Av,MANHATTAN,NEW YORK,NY,10021,CLOSED,state,USA-NY,,,USA-NY,40.7706486,-73.9513245
nss_shelters-359627,359627,Cooling Center - Whitestone Library,151-10 14 Rd,QUEENS,QUEENS,NY,11357,CLOSED,state,USA-NY,,,USA-NY,40.7885658,-73.8106229
nss_shelters-359752,359752,Cooling Center -Hanac Angelo Petromelis NSC,13-28 123 St,QUEENS,QUEENS,NY,11356,CLOSED,state,USA-NY,,,USA-NY,40.7857744,-73.8447871
nss_shelters-359871,359871,Cooling Center- University Settlement NSC,189 Allen St,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7222076,-73.9895231
nss_shelters-360062,360062,Cooling Center-Baruch,605 FDR Drive,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7181587,-73.9755136
nss_shelters-360019,360019,Cooling Center-Battery Park City Library,175 North End Av,MANHATTAN,NEW YORK,NY,10282,CLOSED,state,USA-NY,,,USA-NY,40.7156137,-74.0158532
nss_shelters-359588,359588,Cooling Center-Bay Terrace Library,18-36 Bell Blvd,QUEENS,QUEENS,NY,11360,CLOSED,state,USA-NY,,,USA-NY,40.7826538,-73.7766666
nss_shelters-360004,360004,Cooling Center-Brighton Beach,16 Brighton First Road,BROOKLYN,KINGS,NY,11235,CLOSED,state,USA-NY,,,USA-NY,40.5761784,-73.9667995
nss_shelters-360001,360001,Cooling Center-CCNS the Bay NSC,3643 Nostrand Av,BROOKLYN,KINGS,NY,11229,CLOSED,state,USA-NY,,,USA-NY,40.5951823,-73.9405785
nss_shelters-359589,359589,Cooling Center-City Island Library,320 City Island Av,BRONX,BRONX,NY,10464,CLOSED,state,USA-NY,,,USA-NY,40.847696,-73.7863239
nss_shelters-360041,360041,Cooling Center-Farragut NSC,228 York St,BROOKLYN,KINGS,NY,11217,CLOSED,state,USA-NY,,,USA-NY,40.7005323,-73.9815044
nss_shelters-360066,360066,Cooling Center-Good Companions NSC,334 Madison St,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7131698,-73.9828465
nss_shelters-360051,360051,Cooling Center-Grand Coalition of Seniors NSC,80 Pitt St,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7183024,-73.9817853
nss_shelters-360056,360056,Cooling Center-Hamilton Fish Park Library,415 East Houston St,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.719747,-73.9794058
nss_shelters-360008,360008,Cooling Center-JASA Manhattan Beach NSC,60 West End Av,BROOKLYN,KINGS,NY,11235,CLOSED,state,USA-NY,,,USA-NY,40.5804399,-73.9539081
nss_shelters-360005,360005,Cooling Center-JASA Senior Alliance NSC,161 Corbin Pl,BROOKLYN,KINGS,NY,11235,CLOSED,state,USA-NY,,,USA-NY,40.5776772,-73.9538407
nss_shelters-360003,360003,Cooling Center-JASA ShoreFront NSC,3300 Coney Island Av,BROOKLYN,KINGS,NY,11235,CLOSED,state,USA-NY,,,USA-NY,40.5755894,-73.9600061
nss_shelters-360000,360000,Cooling Center-Jay-Harama NSC,2600 Ocean Av,BROOKLYN,KINGS,NY,11229,CLOSED,state,USA-NY,,,USA-NY,40.598065,-73.9514412
nss_shelters-360002,360002,Cooling Center-Kings Bay Library,3650 Nostrand Av,BROOKLYN,KINGS,NY,11229,CLOSED,state,USA-NY,,,USA-NY,40.5948004,-73.9411478
nss_shelters-360042,360042,Cooling Center-LaGuardia NSC,280 Cherry St,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7116748,-73.9878943
nss_shelters-360050,360050,Cooling Center-Meltzer Tower,94 East 1 St,MANHATTAN,NEW YORK,NY,10009,CLOSED,state,USA-NY,,,USA-NY,40.7230469,-73.9869983
nss_shelters-359904,359904,Cooling Center-Mill Basin Senior Center,2075 E 68 St,BROOKLYN,KINGS,NY,11234,CLOSED,state,USA-NY,,,USA-NY,40.6188666,-73.9096263
nss_shelters-360063,360063,Cooling Center-Seward Park Library,192 East Broadway,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71445,-73.988543
nss_shelters-360006,360006,Cooling Center-Sheepshead Bay Library,2636 E 14 St,BROOKLYN,KINGS,NY,11235,CLOSED,state,USA-NY,,,USA-NY,40.5869957,-73.9554271
nss_shelters-360058,360058,Cooling Center-UJC Adult Luncheon Club NSC,15 Bialystoker Pl,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7158448,-73.9832935
nss_shelters-360053,360053,Cooling Center-UJC Lillian Wald Houses Senior Center,12 Avenue D,MANHATTAN,NEW YORK,NY,10009,CLOSED,state,USA-NY,,,USA-NY,40.7202372,-73.9781812
nss_shelters-360061,360061,Cooling Center-Weinberg Neighborhood NSC,197 East Broadway,MANHATTAN,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7139971,-73.9883248
nss_shelters-338663,338663,Curtis HS - S.I.,105 Hamilton Avenue,STATEN ISLAND,Richmond,NY,10301,CLOSED,state,USA-NY,,,USA-NY,40.64477171,-74.08068736
nss_shelters-218202,218202,Curtis High School,105 Hamilton Avenue,STATEN ISLAND,RICHMOND,NY,10301,CLOSED,state,USA-NY,,,USA-NY,40.64477171,-74.08068736
nss_shelters-218108,218108,East Elementary School,456 NEPTUNE BLVD,LONG BEACH,NASSAU,NY,11561,CLOSED,state,USA-NY,,,USA-NY,40.58964327,-73.64664757
nss_shelters-217921,217921,FORT SALONGA ELEMENTARY SCHOOL,39 SUNKEN MEADOW ROAD,KINGS PARK,SUFFOLK,NY,11754,CLOSED,state,USA-NY,,,USA-NY,40.90535926,-73.25538853
nss_shelters-342133,342133,First Presbyterian Church,SCHOOL ST @ NORTH LANE,GLEN COVE,NASSAU,NY,11542,CLOSED,state,USA-NY,,,USA-NY,40.86814532,-73.63099936
nss_shelters-341459,341459,Fishers Island Fire Department,250 Athol Crescent Ave,FISHERS ISLAND,SUFFOLK,NY,06390,CLOSED,state,USA-NY,,,USA-NY,41.257695,-72.023516
nss_shelters-338674,338674,Fishers Island School,19 GREENWOOD RD,FISHERS ISLAND,Suffolk,NY,06390,CLOSED,state,USA-NY,,,USA-NY,41.2553754,-72.0305389
nss_shelters-217927,217927,Fort Covington Adult Center,2526 Chateagay Street,FORT COVINGTON,FRANKLIN,NY,12937,CLOSED,state,USA-NY,,,USA-NY,44.98980113,-74.49161457
nss_shelters-217926,217926,Fort Covington Town Hall,2510 Chateaugay Street,FORT COVINGTON,FRANKLIN,NY,12937,CLOSED,state,USA-NY,,,USA-NY,44.98936046,-74.4931704
nss_shelters-217886,217886,Freedom Academy - K,116 Nassau Street,BROOKLYN,KINGS,NY,11201,CLOSED,state,USA-NY,,,USA-NY,40.69845225,-73.98651036
nss_shelters-217807,217807,Glen Cove High School,150 Dosoris Lane,GLEN COVE,NASSAU,NY,11542,CLOSED,state,USA-NY,,,USA-NY,40.87862242,-73.62970434
nss_shelters-345444,345444,Glen Cove High School,150 DOSORIS LANE,GREAT NECK,NASSAU,NY,11020,CLOSED,state,USA-NY,,,USA-NY,40.87899364,-73.62979775
nss_shelters-348189,348189,Glen Cove Senior Center,130 Glen Street,GLEN COVE,NASSAU,NY,11542,CLOSED,state,USA-NY,,,USA-NY,40.8631694,-73.62542058
nss_shelters-340113,340113,Grace Episcopal Church,1909 Vyse Ave.,BRONX,BRONX,NY,10464,CLOSED,state,USA-NY,,,USA-NY,40.84113868,-73.78421686
nss_shelters-363233,363233,Grand Island Golden Age Center,3278 whitehaven road,GRAND ISLAND,ERIE,NY,14072,CLOSED,state,USA-NY,,,USA-NY,43.018285,-79.013447
nss_shelters-217532,217532,I. S. 131 - Manhattan,100 HESTER STREET,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71652862,-73.99301245
nss_shelters-338693,338693,I. S. 131 - Manhattan,100 Hester Street,NEW YORK,New York,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71652862,-73.99301245
nss_shelters-217453,217453,J. H. S. 25 - Manhattan,145 Stanton Street,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.72057557,-73.98559305
nss_shelters-217452,217452,J. H. S. 56 - Manhattan,220 Henry Street,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71367777,-73.98637546
nss_shelters-217443,217443,J.H.S. 194- Queens,154-60 17 Avenue,WHITESTONE,QUEENS,NY,11357,CLOSED,state,USA-NY,,,USA-NY,40.78366366,-73.80825256
nss_shelters-217438,217438,J.h.s.185- Queens Q185,147-26 25 Drive,FLUSHING,QUEENS,NY,11354,CLOSED,state,USA-NY,,,USA-NY,40.77458187,-73.81916494
nss_shelters-363808,363808,JHS 278 Marine Park,1925 Stuart Street,BROOKLYN,KINGS,NY,11229,CLOSED,state,USA-NY,,,USA-NY,40.60663,-73.93887
nss_shelters-217267,217267,LIDO SCHOOL COMPLEX,239 LIDO BLVD,LONG BEACH,NASSAU,NY,11561,CLOSED,state,USA-NY,,,USA-NY,40.58830328,-73.62711429
nss_shelters-217231,217231,LONG BEACH HIGH SCHOOL,322 LAGOON DRIVE WEST,LONG BEACH,NASSAU,NY,11561,CLOSED,state,USA-NY,,,USA-NY,40.59448163,-73.63291492
nss_shelters-217230,217230,LONG BEACH MIDDLE SCHOOL,239 Lido Blvd,LONG BEACH,NASSAU,NY,11561,CLOSED,state,USA-NY,,,USA-NY,40.58830328,-73.62711429
nss_shelters-217255,217255,Lincoln Orens Middle School,150 TRAFALGAR BLVD,ISLAND PARK,NASSAU,NY,11558,CLOSED,state,USA-NY,,,USA-NY,40.60727898,-73.64561335
nss_shelters-217252,217252,Lindell Elementary School,601 LINDELL BLVD,LONG BEACH,NASSAU,NY,11561,CLOSED,state,USA-NY,,,USA-NY,40.59154084,-73.68146032
nss_shelters-217177,217177,Maple Avenue School,952 Maple Ave.,NIAGARA FALLS,NIAGARA,NY,14305,CLOSED,state,USA-NY,,,USA-NY,43.12463422,-79.05239135
nss_shelters-217079,217079,Milton Elementary School,12 HEWLET STREET,RYE,WESTCHESTER,NY,10580,CLOSED,state,USA-NY,,,USA-NY,40.95818544,-73.68844806
nss_shelters-217047,217047,Morristown Central School,408 GOUVERNEUR ST,MORRISTOWN,SAINT LAWRENCE,NY,13664,CLOSED,state,USA-NY,,,USA-NY,44.58638063,-75.64685654
nss_shelters-348484,348484,Mt Manresa Jesuit Retreat Center,239 Fingerboard Road,STATEN ISLAND,RICHMOND,NY,10305,CLOSED,state,USA-NY,,,USA-NY,40.60509016,-74.06875987
nss_shelters-341287,341287,Murry Bergtraum High School,411 Pearl Street,NEW YORK,NEW YORK,NY,10038,CLOSED,state,USA-NY,,,USA-NY,40.71067944,-74.00080643
nss_shelters-216940,216940,NORTH SHORE MIDDLE SCHOOL,505 GLEN COVE AVE,GLEN HEAD,NASSAU,NY,11545,CLOSED,state,USA-NY,,,USA-NY,40.84419637,-73.63552295
nss_shelters-216996,216996,New Suffolk Common School,1295 4TH STREET,NEW SUFFOLK,SUFFOLK,NY,11956,CLOSED,state,USA-NY,,,USA-NY,40.99254702,-72.47462622
nss_shelters-216824,216824,P. S. 134 - Manhattan,293 East Broadway,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71433427,-73.98678915
nss_shelters-216796,216796,P. S. 20 - Manhattan,166 Essex Street,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.72122308,-73.98680713
nss_shelters-216687,216687,P. S. 226,6006 23rd Avenue,Brooklyn,KINGS,NY,11204,CLOSED,state,USA-NY,,,USA-NY,40.61528294,-73.97627607
nss_shelters-216770,216770,P. S. 307 - Brooklyn,209 York Street,BROOKLYN,KINGS,NY,11201,CLOSED,state,USA-NY,,,USA-NY,40.70133907,-73.98231052
nss_shelters-216758,216758,P. S. 42 - Manhattan,71 Hester Street,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71588111,-73.99087207
nss_shelters-216748,216748,P. S. 63 - Manhattan,121 East 3 Street,NEW YORK,NEW YORK,NY,10009,CLOSED,state,USA-NY,,,USA-NY,40.72419984,-73.9865823
nss_shelters-337891,337891,P.S. 122 - QUEENS,21-21 DITMARS BLVD,LONG ISLAND CITY,QUEENS,NY,11105,CLOSED,state,USA-NY,,,USA-NY,40.78015482,-73.91635261
nss_shelters-216647,216647,P.S. 177 - Brooklyn,346 Avenue P,BROOKLYN,KINGS,NY,11204,CLOSED,state,USA-NY,,,USA-NY,40.608583,-73.97495407
nss_shelters-333127,333127,P.S. 184,163-15 21st Road,WHITESTONE,Queens,NY,11357,CLOSED,state,USA-NY,,,USA-NY,40.77875793,-73.79985863
nss_shelters-216699,216699,P.S. 184 - Queens,163-15 21 Road,WHITESTONE,QUEENS,NY,11357,CLOSED,state,USA-NY,,,USA-NY,40.77875793,-73.79985863
nss_shelters-216697,216697,P.S. 193- Queens,152-20 11 Avenue,WHITESTONE,QUEENS,NY,11357,CLOSED,state,USA-NY,,,USA-NY,40.79247458,-73.80992405
nss_shelters-216693,216693,P.S. 205 - Brooklyn,6701 20 Avenue,BROOKLYN,KINGS,NY,11204,CLOSED,state,USA-NY,,,USA-NY,40.6153369,-73.98708592
nss_shelters-216691,216691,P.S. 209 - Queens,16-10 Utopia Pkwy,WHITESTONE,QUEENS,NY,11357,CLOSED,state,USA-NY,,,USA-NY,40.7863028,-73.81131699
nss_shelters-216690,216690,P.S. 21 - Queens,147-36 26 Avenue,FLUSHING,QUEENS,NY,11354,CLOSED,state,USA-NY,,,USA-NY,40.7745031,-73.81868051
nss_shelters-216660,216660,P.S. 79 - Queens,147-27 15 Drive,WHITESTONE,QUEENS,NY,11357,CLOSED,state,USA-NY,,,USA-NY,40.78594104,-73.81782433
nss_shelters-216659,216659,P.S. 8 - Brooklyn,37 Hicks Street,BROOKLYN,KINGS,NY,11201,CLOSED,state,USA-NY,,,USA-NY,40.70069156,-73.99327326
nss_shelters-216719,216719,P.s. 124 (ecf) - Manhattan,40 Division Street,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.7141634,-73.99563847
nss_shelters-216645,216645,P.s.186 - Brooklyn,7601 19 Avenue,BROOKLYN,KINGS,NY,11214,CLOSED,state,USA-NY,,,USA-NY,40.61154176,-73.99459526
nss_shelters-216644,216644,P.s.199 - Brooklyn,1100 Elm Avenue,BROOKLYN,KINGS,NY,11230,CLOSED,state,USA-NY,,,USA-NY,40.61653186,-73.96355857
nss_shelters-337825,337825,Ralph McKee Vocational High School - S.I.,290 St. Marks Place,STATEN ISLAND,RICHMOND,NY,10301,CLOSED,state,USA-NY,,,USA-NY,40.64262233,-74.07858294
nss_shelters-216403,216403,Robert M Finley Middle School,1 FOREST AVENUE,GLEN COVE,NASSAU,NY,11542,CLOSED,state,USA-NY,,,USA-NY,40.86977309,-73.6296324
nss_shelters-216154,216154,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,33 N Ferry Rd,SHELTER ISLAND,SUFFOLK,NY,11964,CLOSED,state,USA-NY,,,USA-NY,41.07230941,-72.3393481
nss_shelters-216309,216309,Saint Marys of the Fort Parish Center,3 Burns - Holden Road,FORT COVINGTON,FRANKLIN,NY,12937,CLOSED,state,USA-NY,,,USA-NY,44.99021482,-74.49001378
nss_shelters-216166,216166,Seward Park High School - Manhattan,350 GRAND STREET,NEW YORK,NEW YORK,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71676244,-73.98928027
nss_shelters-338775,338775,Seward Park High School - Manhattan,350 Grand Street,NEW YORK,New York,NY,10002,CLOSED,state,USA-NY,,,USA-NY,40.71676244,-73.98928027
nss_shelters-216070,216070,Spring Union Free School District,48 SCHOOL ST,EAST HAMPTON,SUFFOLK,NY,11937,CLOSED,state,USA-NY,,,USA-NY,41.0170011,-72.15683969
nss_shelters-342751,342751,St. Paul's Evangelical Lutheran Church of Coney Island,2801 West 8th Street,BROOKLYN,KINGS,NY,11224,CLOSED,state,USA-NY,,,USA-NY,40.5795103,-73.9760972
nss_shelters-215695,215695,West Elementary School,91 MARYLAND AVENUE,LONG BEACH,NASSAU,NY,11561,CLOSED,state,USA-NY,,,USA-NY,40.58757483,-73.6959484
nss_shelters-358736,358736,1st Baptist Church,29755 Turner Street,Gold Beach,CURRY,OR,97444,CLOSED,state,USA-OR,,,USA-OR,42.415429,-124.4170003
nss_shelters-77524,77524,ASTORIA HIGH SCHOOL,1001 W MARINE DR,ASTORIA,CLATSOP,OR,97103,CLOSED,state,USA-OR,,,USA-OR,46.17615977,-123.85072429
nss_shelters-77514,77514,Azalea Middle School,505 Pacific Street,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05446799,-124.28326221
nss_shelters-77513,77513,B & R MOBIL VILLAGE,97972 HALL WAY,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.0511405,-124.25743368
nss_shelters-340943,340943,Brookings Christian Fellowship,18881 Cornett Road,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.1144915,-124.3372099
nss_shelters-77467,77467,Brookings Harbor High School,625 Pioneer rd.,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05721991,-124.27954801
nss_shelters-356257,356257,Chetco Activity Center,550 Chetco Ln.,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.056047,-124.2907837
nss_shelters-360447,360447,Church of The Nazarene,1600 Chetco Ave,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.063326,-124.3012981
nss_shelters-77248,77248,EMMANUEL BAPTIST CHURCH,15786 HWY 101 SOUTH,HARBOR,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.03756073,-124.24412372
nss_shelters-360233,360233,Event Center on the Beach Curry Showcase,29392 Ellensburg Ave.,GOLD BEACH,CURRY,OR,97444,CLOSED,state,USA-OR,,,USA-OR,42.4052825,-124.4212798
nss_shelters-349064,349064,Event Center on the Beach Docia Sweet Hall,29392 Ellensburg Ave.,GOLD BEACH,CURRY,OR,97444,CLOSED,state,USA-OR,,,USA-OR,42.40532364,-124.42132622
nss_shelters-77123,77123,GOLD BEACH HIGH SCHOOL OLD GYM,29516 ELLENSBERG AVE,GOLD BEACH,CURRY,OR,97444,CLOSED,state,USA-OR,,,USA-OR,42.40474493,-124.42129915
nss_shelters-77106,77106,GRAY ELEMENTARY,785 ALAMEDA AVE,ASTORIA,CLATSOP,OR,97103,CLOSED,state,USA-OR,,,USA-OR,46.18136685,-123.85306252
nss_shelters-76684,76684,Gateway Community Church,796 PACIFIC DR,HAMMOND,CLATSOP,OR,97121,CLOSED,state,USA-OR,,,USA-OR,46.19896658,-123.94618732
nss_shelters-340208,340208,Gold Beach High School,29516 Ellensburg AVE,GOLD BEACH,CURRY,OR,97444,CLOSED,state,USA-OR,,,USA-OR,42.40474492,-124.42129915
nss_shelters-363344,363344,Gold Beach High School,29516 Ellensburg Ave.,GOLD BEACH,CURRY,OR,97444,CLOSED,state,USA-OR,,,USA-OR,42.4097218,-124.4219721
nss_shelters-76965,76965,KURY RADIO,650 RAILROAD AVE,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05040305,-124.28310933
nss_shelters-76984,76984,Kalmiopsis Elementary School,650 EASY ST,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05865883,-124.28097793
nss_shelters-335705,335705,LCSD-Crestview Heights Elementary School,2750 S Crestline Drive,WALDPORT,LINCOLN,OR,97394,CLOSED,state,USA-OR,,,USA-OR,44.38944972,-124.06773069
nss_shelters-335703,335703,LCSD-Newport Intermediate School,825 NE 7th St.,NEWPORT,LINCOLN,OR,97365,CLOSED,state,USA-OR,,,USA-OR,44.64094512,-124.04160539
nss_shelters-76866,76866,Masonic Lodge,416 Azalia Park Blvd,BROOKINGS,Curry,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05765815,-124.27701426
nss_shelters-76783,76783,Neah-kah-nie High,24705 HWY 101 N,ROCKAWAY BEACH,TILLAMOOK,OR,97136,CLOSED,state,USA-OR,,,USA-OR,45.68547169,-123.92348843
nss_shelters-76775,76775,Netarts Friends Church,4685 Alder Cove Rd W.,TILLAMOOK,TILLAMOOK,OR,97141,CLOSED,state,USA-OR,,,USA-OR,45.43168301,-123.94267097
nss_shelters-77192,77192,Newport (First) Christian Church,809 SE 2nd St.,NEWPORT,LINCOLN,OR,97365,CLOSED,state,USA-OR,,,USA-OR,44.63535134,-124.04320618
nss_shelters-349370,349370,Newport Church of the Nararene,227 NW 12th St.,NEWPORT,LINCOLN,OR,97365,CLOSED,state,USA-OR,,,USA-OR,44.6455616,-124.0546615
nss_shelters-364700,364700,Newport Recreation Center,225 SE Avery St.,NEWPORT,LINCOLN,OR,97365,CLOSED,state,USA-OR,,,USA-OR,44.6346309,-124.0515742
nss_shelters-364732,364732,Ntl Guard Readiness Center (Temporary Evacuation Point),402 E Scenic Dr,THE DALLES,WASCO,OR,97058,CLOSED,state,USA-OR,,,USA-OR,0.0,0.0
nss_shelters-76730,76730,Oceanside Chapel,1575 CHINOOK,OCEANSIDE,TILLAMOOK,OR,97134,CLOSED,state,USA-OR,,,USA-OR,45.46100338,-123.96756703
nss_shelters-76646,76646,PRESBYTERIAN  CHURCH,540 PACIFIC,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.0549806,-124.28166142
nss_shelters-76604,76604,Riley Creek School,94350 6TH ST,GOLD BEACH,CURRY,OR,97444,CLOSED,state,USA-OR,,,USA-OR,42.40994301,-124.41508483
nss_shelters-76595,76595,Rockaway Beach Fire Dept.,270 S. Anchor,ROCKAWAY BEACH,TILLAMOOK,OR,97136,CLOSED,state,USA-OR,,,USA-OR,45.61030635,-123.94349835
nss_shelters-76594,76594,Rockaway Community Church,400 S 3RD AVE,ROCKAWAY BEACH,TILLAMOOK,OR,97136,CLOSED,state,USA-OR,,,USA-OR,45.60978475,-123.94123206
nss_shelters-76536,76536,SENIOR CENTER,55 CHETCO LANE,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05530299,-124.29124952
nss_shelters-76530,76530,SEVENTH DAY ADVENTIST CHURCH,300 NEHALEM AVE,ASTORIA,CLATSOP,OR,97103,CLOSED,state,USA-OR,,,USA-OR,46.17494569,-123.83975256
nss_shelters-76400,76400,SYDNEY CROFT MASONIC LODGE,416 AZALEA PARK RD,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05765815,-124.27701426
nss_shelters-76399,76399,SYDNEY CROFT MASONIC LODGE # 20,416 AZALEA  PARK,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05765815,-124.27701426
nss_shelters-76354,76354,TRINITY LUTHERAN,1200 EASY,BROOKINGS,CURRY,OR,97415,CLOSED,state,USA-OR,,,USA-OR,42.05862286,-124.29582574
nss_shelters-360910,360910,CDT (Centro de Salud),Guanica,Guanica,GuÃ¿nica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272
nss_shelters-360911,360911,Centro Comunal Magueyes,Guanica,Guanica,GuÃ¿nica,PR,00653,CLOSED,state,USA-PR,,,USA-PR,17.97142029,-66.90685272
nss_shelters-362433,362433,Centro Comunal de la Juventud,Ave.Hernandez Ortiz,Isabela,Isabela,PR,00662,CLOSED,state,USA-PR,,,USA-PR,18.5012207,-67.02111816
nss_shelters-327662,327662,Centro De Envejecientes Marcelina Diaz Pellot,"57 Calle Pablo Velazquez, Bda. Clark",CULEBRA,CULEBRA,PR,00775,CLOSED,state,USA-PR,,,USA-PR,18.31618804,-65.2875122
nss_shelters-342442,342442,Centro De Uso Multiples - Club De La Juventud (dal,Calle William Font,CULEBRA,CULEBRA,PR,00775,CLOSED,state,USA-PR,,,USA-PR,18.31807612,-65.2880482
